req_count_1m,req_count_5m,avg_req_interval,std_req_interval,burst_max_5s,unique_endpoints,unique_methods,get_ratio,post_ratio,4xx_count,5xx_count,401_count,403_count,404_count,avg_latency,max_latency,bytes_sent,avg_payload_size,failed_auth_count,token_changes,distinct_user_agents,admin_route_hits,sensitive_route_hits
397,984,88.63418396742141,4.814839427531701,86,33,3,0.5725613725076697,0.4324583721468088,121,13,55,42,112,779.3221427459886,1733.7082896437466,44887.694521401056,6218.493063732999,45,4,4,34,26
1,9,3768.7956138603145,632.1643046898889,3,11,2,0.7258264096950166,0.2936134732865223,0,0,0,0,0,117.69173246247558,155.6007818442315,210.48475272423605,116.54523473669254,0,0,1,0,2
4,112,1665.195850635608,843.1380365459045,3,13,1,0.7308447135660759,0.06989194767140988,0,0,0,0,0,11.906210088236863,234.84215862915434,2723.4349493094146,112.08043768417197,0,0,1,0,2
237,470,20.483562655658176,2.7257544481689235,60,70,3,0.4590623854640661,0.45185852868083454,222,14,88,19,105,583.1404578228893,1762.1278196871112,43586.40816464874,5885.8165991027845,94,10,5,25,29
30,52,1519.236389389277,271.2263152795911,6,1,2,0.7637548053988253,0.16006858424812295,0,0,0,0,0,91.76275123999676,280.18193077547687,2502.5184530729525,172.88078232179194,0,0,1,0,1
242,575,24.38975117142686,3.123634731065933,51,23,4,0.2855156682537586,0.5233643865988507,157,34,41,21,38,325.3993094794505,1206.1077593289933,2375.308625447742,4306.96715854033,36,10,9,29,34
39,55,2287.1957582425966,43.26347159337446,3,3,1,0.9635124927701423,0.24311966613274716,0,0,0,0,0,62.78593540425479,42.68214964388785,2925.9846490317213,79.28260172474604,0,0,1,0,2
34,6,854.4983841670594,659.7688990072368,5,12,1,0.8641174506768746,0.2634137306756916,0,0,0,0,0,50.4965575519964,258.57280723298527,4322.612326819683,250.67888618134637,0,0,1,0,0
309,965,48.386496336744116,0.6465457247642975,57,55,2,0.6734033268157152,0.8733597390984076,254,34,36,26,83,183.90921891482577,697.001200681208,45544.42709100951,6251.343314764517,67,14,9,24,12
1,70,4931.561816305983,117.5464824564996,4,11,2,0.7077046185666938,0.2747144443004346,1,0,0,0,0,49.18712676033835,259.950849511472,2666.987162424966,334.5152334252151,0,0,1,0,1
18,66,3084.6137056639554,899.1889547522111,3,2,2,0.8803926888212135,0.20504425627030554,0,0,0,0,0,112.61263831414479,129.45424527293045,4033.35574709405,455.09670364961516,0,0,1,0,0
2,37,3868.436340077833,975.0943749255248,3,13,1,0.8651356072295296,0.2554836186263833,0,0,0,0,0,49.02004663385563,221.8688154108187,4147.795184474255,37.734089545745974,0,0,1,0,0
4,87,653.8838021004194,984.5140385671224,1,8,2,0.8801978927134378,0.19995080281467695,0,0,0,0,0,48.13483357196665,168.45926450386747,619.8018552474415,375.354353404506,0,1,1,0,0
377,226,45.001543817752186,4.005196820405575,52,75,2,0.44400475478018675,0.787963400134822,241,2,33,43,65,577.1210381585514,1103.8180991549802,45804.88217932604,6837.388358322089,34,12,6,32,36
9,14,896.8370364687439,168.29157179580312,7,9,2,0.7760463481787389,0.02426773729199726,0,0,0,0,0,22.760848385531467,82.26455869444055,1866.808815359941,362.63337053637497,0,0,1,0,1
15,98,4845.067698261883,994.3159082017551,5,11,2,0.7221614340708514,0.09746064934153127,0,0,0,0,0,76.11382185917493,214.69768886473156,1458.648780603026,302.35303598929085,0,0,1,0,2
28,71,3268.424526472624,789.6496099949821,3,5,1,0.788302376991555,0.08929934484808934,1,0,0,0,0,64.04920338134858,97.53667911124775,1613.5144441125929,253.53090571791924,0,0,1,0,0
7,88,3924.963083099818,915.026378930837,4,10,1,0.8212945845889624,0.13621128342985359,0,0,0,0,0,84.21207781510324,176.0582898607155,2389.196203786213,372.4724015288541,0,0,1,0,2
31,36,2847.8730929826297,557.5448655364615,7,1,1,0.970528357378471,0.18406645680977418,0,0,0,0,0,33.23052209867946,102.71661036408236,4200.982373680474,72.85082597163328,0,0,1,0,1
28,47,4470.076753549329,381.1101234866573,3,6,2,0.9214121659025557,0.13055331448695606,0,0,0,0,0,20.01073347489693,187.30408272998045,4583.03755427282,8.202813766333971,0,0,1,0,1
33,62,889.7237021455273,309.5131967660492,5,2,1,0.7286056009681708,0.09992764759069786,0,0,0,1,0,17.622152373594997,80.48419701122361,3820.3409237479154,462.65732252632137,0,0,1,0,0
11,6,4957.553978775017,342.29295980080497,5,14,2,0.8709020763367172,0.11386819936050263,0,0,0,0,0,53.10608175645735,88.51934635764003,2947.4457537839553,492.6497766710939,0,0,1,1,0
38,49,1095.9693299873725,163.73439952455143,7,10,2,0.9109629377643897,0.17283652366455085,0,0,0,0,0,31.751970745932734,122.71433720701854,1545.4778929800223,136.58037166911512,0,0,1,0,0
38,84,2001.57461547314,862.4647998526485,1,4,2,0.8248769999912345,0.2853107951754551,0,0,0,0,0,99.58072086288064,104.32236982378869,165.13384237787704,406.5146761679138,0,0,1,0,0
1,58,1728.2101353123126,437.936766041467,4,13,1,0.9877932346387077,0.19975867518393337,0,0,0,0,0,32.22164389899941,253.41160451964768,2178.9225702023064,441.80267982682506,0,0,1,0,0
10,37,4482.494859365437,132.56838532412124,4,3,2,0.9671403880404412,0.14786771802720552,0,0,0,0,0,40.71454899396822,254.43894729174866,761.6164167127163,459.7935788470543,0,0,1,0,0
28,82,2960.9168363363074,579.1421918047398,5,6,2,0.934341161449538,0.263810972064616,0,0,0,0,0,15.100310792295932,29.328619879647047,500.08480484041064,114.74860062215053,0,0,1,0,0
185,1377,74.48647941795679,3.3985494829968106,72,55,4,0.6266613138694497,0.3603910931294212,33,5,42,48,65,348.08087325761346,1973.9282425435122,27230.591790005623,5934.39183330351,79,3,8,24,28
19,11,3002.6116417690478,401.88741726697634,3,6,2,0.7682757740541424,0.0199858276765413,0,0,0,0,0,10.525115685858534,74.91338099002736,1464.4432610350161,14.910636500642283,0,0,1,0,0
23,99,1040.9544609379222,429.71683459433115,3,2,2,0.9165632315712333,0.15355375772704166,0,1,0,0,0,97.08181140354839,189.4928884988699,1648.373256653482,46.00940990307462,0,0,1,0,0
154,1141,84.0709954595852,4.214339780078561,41,68,3,0.749985292513516,0.4316660082289542,216,21,17,34,45,212.88806022478212,1135.7644407991386,5335.308837822344,699.3924816492321,22,7,6,22,18
7,108,2924.528311453963,549.5779193003414,1,8,2,0.9426212332529009,0.14568764261384373,1,0,0,0,1,114.8838033657367,67.44282391584142,2517.6963473162464,129.99722163930028,0,0,1,0,1
19,12,2064.7471309890334,868.8728251538582,5,3,1,0.7347211126305582,0.04700961370932933,0,0,0,0,0,35.54341254802473,65.43721031522978,4813.604883704342,423.4727446428305,0,0,1,0,0
81,1365,72.42733802894828,2.941133093259123,74,52,2,0.6951630720200643,0.6860769621582484,238,8,58,19,43,502.50084272163383,1271.356812047418,19168.35500161223,2361.941472466869,16,4,2,27,29
23,13,1486.627387576277,640.0332672821944,2,13,1,0.9329720041969664,0.029576419099491824,0,0,0,0,0,71.84499335956522,268.7422017107919,3008.5053456023115,321.2348597267582,0,0,1,0,0
20,61,3651.2426292383975,57.78203417560122,7,10,2,0.7880855015103041,0.2208487350002998,0,0,0,0,0,25.539859967382355,188.2245974643138,2150.3069044760196,155.55956904742695,0,0,1,0,1
7,78,3829.1963791078942,719.0196543227363,3,5,2,0.9441435126421512,0.21083927238801387,0,0,0,0,0,82.6863387822416,108.27009430044545,4834.95284088607,140.6896764846272,0,0,1,0,1
23,90,3402.4338904518095,448.69862638873406,1,5,2,0.7731597618818723,0.1761956954136103,0,0,0,0,0,39.85499904012228,252.01480666150644,4881.649919775037,151.51325141309923,0,0,1,0,0
14,85,3590.0585609091027,941.8173604775068,5,8,1,0.9940758071706088,0.10950065419684939,0,0,0,0,1,99.13849844409674,151.71318322266177,3626.166656592492,82.0763971608659,0,0,1,0,0
140,963,56.072144478775414,2.2038612139527727,93,29,2,0.16345251144785794,0.8100164148689224,142,42,43,17,23,742.5171234989061,2355.5127942522186,40571.560483691355,4693.305387380403,66,13,6,26,39
34,93,607.3242980074006,300.30616102413643,7,3,2,0.7208000370686274,0.10076692250052144,0,0,0,0,0,118.78535211458846,295.77489944858235,3255.365197790413,323.71486662940254,0,0,1,0,2
371,802,95.09856992367789,1.2429749010757947,49,45,4,0.1167533630666961,0.17753673873744866,149,35,59,10,44,332.025302081139,1383.0775837013143,45386.079665388126,1381.8686725474527,36,13,7,34,36
13,91,677.416616748876,227.12395727689628,7,13,2,0.7010315098333602,0.18767213246582903,0,0,0,0,0,69.62229381430924,26.85080227003629,4099.318091072383,365.41052504211746,0,1,1,0,2
9,48,4200.920547569202,909.02719895007,5,1,2,0.9611184222772493,0.0707343504991969,1,0,0,0,0,97.2689419151137,209.53330900236017,1205.1793147777341,444.1671372943324,0,0,1,0,0
77,1285,53.44449804270018,4.389618697367243,64,38,2,0.17240307144723044,0.8110954968050125,223,13,6,44,58,219.45293989277928,2377.984646069631,20393.90562469483,4697.396416587894,65,7,8,39,45
14,33,3046.9162808123,643.8854675430289,1,9,1,0.9422393706955714,0.2825303119279388,1,0,0,0,0,93.90938753824749,85.60185808166469,604.5259111013377,465.6990967626263,0,0,1,0,1
24,95,4100.834510616122,929.0367179861779,6,1,1,0.8284191493080321,0.2741039179971535,0,0,0,0,0,77.13987738618428,259.54244126786375,2359.4745384236853,92.70849464409359,0,1,1,0,1
14,65,1350.8437039331338,77.95028044951088,6,9,2,0.7175138006493602,0.1647622935912317,0,0,0,0,0,30.082134183387073,158.07262269690116,4534.693470274415,306.1518105317165,0,0,1,0,1
20,99,4367.834709058109,801.8427368260134,7,10,2,0.740897833373238,0.10400628961323284,0,0,0,0,0,97.96634087513065,40.364569098235734,2564.367767407248,3.1785940865812767,0,0,1,0,1
34,101,2046.2552152125581,124.7915923898015,1,10,1,0.9360309591210162,0.23790038053241697,2,0,0,0,0,25.389002346652624,27.497236470470728,3546.4105477527796,179.46055544964668,0,0,1,0,2
30,43,983.3035863378884,983.9058183910512,7,10,2,0.7654052300110118,0.004346590283324214,0,0,0,0,0,94.25989747252956,290.95711192578943,194.7692813593934,281.38650184036993,0,0,1,0,2
11,117,2299.510284878948,122.40342217352698,4,4,2,0.7430397053681098,0.2734985611682675,1,0,0,0,1,104.44551972401678,144.83599958751412,2260.1164963599736,343.8216514681477,0,1,1,0,0
16,27,1677.0503291841517,480.8496616371099,1,14,1,0.8513020948608269,0.22874619449981057,0,0,0,0,0,89.37286346770236,148.75534898655874,1913.4285932997998,152.075518009178,0,0,1,0,0
38,102,4721.786451993466,930.0739512682096,4,6,2,0.9873360323477471,0.07512221555289186,0,0,0,0,0,42.38210871563741,59.312124208698485,1260.4081356317522,306.3354297222616,0,0,2,0,0
35,110,1250.7609360359181,411.24771946204584,1,13,1,0.7219291103180566,0.2561351068393172,0,0,0,0,0,74.55383855206378,255.09643350923136,3049.360244413874,242.03883284184548,0,0,1,0,2
24,88,651.5275306205641,451.49447087077726,5,2,2,0.9803696307897833,0.04014404804461765,2,0,0,0,0,12.552695741870618,256.3824896065968,4045.0322831930757,110.37146981618513,0,0,1,0,0
184,351,83.96911654106759,4.287849755673433,72,44,4,0.4803973846232975,0.8871756837436173,126,33,41,36,135,163.5099179284351,864.1360868888512,22147.608620463565,5361.40372013578,42,5,3,7,26
4,107,846.7983044145462,936.4265109849517,1,6,1,0.9231220310007666,0.2282147868338058,0,0,0,0,0,71.98034898905823,37.69725957393171,2030.293762454701,363.38005137123145,0,0,1,0,0
337,806,39.88106906825074,0.5681229591467107,65,73,2,0.4571317745387544,0.2435392403631254,257,44,41,33,90,607.0843222123859,683.8058848519688,12127.55010711382,6304.636679210813,72,8,8,20,39
31,82,3697.7578172460876,69.72606536510897,6,13,2,0.9705159563452386,0.032602875164181075,0,0,0,0,0,14.203418469186708,289.5542174230599,2266.422056470627,379.8209515690478,0,0,1,0,2
16,116,1697.5108820408552,754.6058447514436,5,14,2,0.744476789688552,0.02283484290445058,0,0,0,0,0,59.623187170679785,254.04274116513756,2275.8206361830644,228.0160088780624,0,0,1,0,0
15,10,1720.2107015808306,526.6066010765088,1,8,2,0.7861111933552034,0.1511405805923173,0,0,0,0,0,42.69819785771713,197.23182021707157,1535.3008406891918,203.33762431839625,0,0,1,0,2
34,70,1413.7508433332086,228.25591698614537,6,6,1,0.9585168337539569,0.28732460857554176,0,0,0,0,0,81.21549022362726,168.72096505382095,345.71712826403217,42.90835387153946,0,0,1,0,1
129,212,7.065816370927421,3.0494666291818184,70,68,3,0.37748136055656634,0.12103278525932817,94,46,92,46,23,344.9023513937045,805.7953730725669,19177.390313622345,5974.480373945689,46,5,7,17,41
12,78,2134.11266080031,571.8173446245837,7,11,1,0.9138471243418951,0.058280353139493354,0,0,0,0,0,45.85470902392306,33.9547906140545,253.68431688446117,50.234020048263,0,0,1,0,2
33,78,2271.3018504277074,663.4827626782204,4,3,2,0.9462711827657656,0.23985739880355167,1,0,0,0,0,113.90621718898785,162.11478618234742,1440.1668646197136,108.82109965143776,0,0,1,0,1
6,14,2498.738747155242,497.6408241654339,2,3,2,0.85206935359336,0.03359473245758641,1,0,0,0,0,43.57214158178785,119.21769364377971,2166.0529470512915,402.4407095785763,0,0,1,0,0
7,21,876.8709256262996,727.4694436936813,2,13,1,0.9399422829560391,0.1286341974624504,0,0,0,0,0,11.13519858318894,280.0193515632256,4863.258794370097,422.1855969199127,0,0,1,0,2
13,77,3234.6472323462026,151.7675805328528,4,12,2,0.9670399539224377,0.15267270773165245,0,0,0,0,0,29.468945205343882,272.2041646037119,183.23586790641264,166.67376502092839,0,0,1,0,2
10,39,1682.6517662056601,680.6792547939647,2,8,1,0.7264045770345358,0.03919615481121493,0,0,0,0,0,39.53592745876506,283.31332421624717,3438.350374768064,233.79567570188192,0,0,1,0,1
263,611,43.023137759283316,2.8717807048906883,88,64,2,0.8942433585945139,0.2574363618966594,108,14,31,9,63,511.7274690175471,2220.109085687067,45894.613407780605,5658.971948286888,48,9,4,23,26
2,65,535.7185811125712,156.39676760496445,7,6,1,0.9612811438163462,0.03025925842548577,0,0,0,0,0,35.9202702345367,236.16315614636483,2737.219974643971,407.9620214343579,0,0,1,0,0
11,89,3888.111590401808,659.9438099680925,4,10,2,0.9419918555673216,0.20244140491737445,0,0,0,0,0,58.30617828457909,23.259683334230488,3003.564576530172,77.51534220980838,0,0,1,0,0
25,22,2549.3232870067836,333.10955827752355,7,8,2,0.9056567649158355,0.008468065416530113,1,0,0,0,0,26.36879224456542,93.3517741706364,1738.0544113735168,191.99585083992733,0,0,1,0,1
29,78,4562.0579619267655,458.65150163351205,7,6,1,0.7848140132509557,0.13490576964785464,0,0,0,0,0,67.99151725345754,93.24953379412668,4072.5563624528363,245.39392405083666,0,0,1,0,2
220,445,22.635932480301815,0.6809189806856425,40,67,4,0.6131272807951234,0.38080612143139025,41,12,61,47,72,487.343712115088,1508.865044864268,49307.028473440885,6057.382343605258,56,6,7,10,24
9,87,1835.8411642367764,782.6132118638907,5,14,1,0.7223582124274909,0.08049872826279185,1,0,0,0,0,39.847731190238825,26.684635262999507,2371.502879926305,32.43636073025863,0,0,1,0,0
13,95,4201.945200991912,346.06684046154794,4,11,1,0.7725606519995887,0.008956340060927336,0,0,0,0,0,107.07114292527146,270.9608555801449,2303.6169338894238,87.97977557063291,0,0,1,0,0
238,906,61.85870468865633,0.6460668127547442,48,35,2,0.2686028326004358,0.16820738754010015,275,13,19,18,111,497.13961525491067,1099.1926735027646,12464.040493317316,3119.7862212852965,42,13,2,5,45
29,101,851.6435323891596,877.3236436784938,6,8,1,0.9937558012231137,0.027187355097801413,0,0,0,0,0,70.96138808977193,156.95640953522178,2220.7228893334054,221.1941437620754,0,1,1,0,0
187,1395,25.779855366460115,1.892857256803489,61,45,4,0.49626968637434243,0.8365710101106035,281,6,13,24,87,419.2473033054396,1933.3293509008652,35870.01169344256,7150.258158599614,30,6,5,35,47
3,20,2025.1794672788255,473.91372863094733,5,8,1,0.7559843825239739,0.20677014005578245,0,0,0,0,0,104.23625308967897,257.659308845254,1137.5814334520376,465.73941384460704,0,0,1,0,1
21,12,1751.0429743240388,120.62992944527002,5,12,2,0.7502308591066926,0.061695921600276926,0,0,0,0,0,71.46575568088574,277.72908435318624,4637.136541931881,122.12808294212557,0,1,1,0,1
33,29,3233.52068376795,767.0612188792239,3,8,2,0.964171410038978,0.2531062378831127,0,0,0,0,0,78.12207454787904,263.98913672916854,2531.238930888842,496.0496013785657,0,0,1,0,0
4,72,4516.3370560187395,792.2764873557496,6,7,1,0.9355472929589819,0.1465646406980686,0,0,0,0,0,117.93396358755942,287.69117716461443,2493.862272704297,171.3019956544333,0,0,1,1,2
7,56,3619.996354687898,780.1235619675048,3,9,1,0.7936773643052766,0.2753677572603792,0,0,0,0,0,48.843739662708295,276.6525578619355,1130.0990896189105,238.4826816331157,0,0,1,0,2
35,110,3664.4455929109704,747.131033807825,4,9,2,0.9623411772242993,0.19364627340042878,0,0,0,0,0,97.34982187380223,286.8228490287797,2334.0664406622504,410.03139083346355,0,0,1,0,2
4,81,3002.6172867544124,528.6857732439136,6,10,1,0.7738132998240191,0.04982967450968064,0,0,0,0,0,94.57749429451242,250.08057607392632,2897.3941504909703,303.4171637427928,0,0,1,0,2
23,93,1440.159823051894,967.0617152835116,4,8,1,0.728690662375985,0.2582531972635711,0,0,0,0,0,67.79153735290363,254.25431104300557,1837.4238586493996,409.4498996797446,0,0,1,0,0
377,1236,91.984153711338,2.4844881284005735,85,67,2,0.5223795285219822,0.7471074130941532,231,15,28,16,148,718.4428450030862,1473.3230652116545,40001.8696511626,2420.7139015726016,22,3,5,19,45
30,7,1613.2476265579191,154.90415222287044,7,9,1,0.8481105535635372,0.20009550549568628,0,0,0,0,0,97.23925402992359,245.90887212544692,3146.1108954394076,25.908345655218433,0,0,1,0,2
7,86,885.9977257983797,449.1069708476626,3,3,1,0.9293930860686734,0.13707590045065077,0,0,0,0,0,22.43262284721078,117.19105083541729,4524.6337782666515,171.92265316238164,0,0,1,0,0
36,54,4551.695378751059,159.16096246785722,6,2,2,0.8095269206091555,0.20401014889261868,0,0,0,0,0,93.34096861777115,230.5150177412986,2497.9684537716716,28.15958108985739,0,0,1,0,0
3,67,1128.4512643515673,261.0482947784168,2,11,1,0.8850171198260306,0.22538056341975965,0,0,0,0,0,108.83817637003632,126.5144970742077,4511.602482100319,446.32727631481436,0,1,1,0,0
18,58,4917.888296793658,284.15702896863615,3,6,1,0.9278227721200417,0.25326517518856423,0,0,0,0,0,86.08145939501756,65.39609311190273,4260.7400015787425,24.45381287467352,0,0,1,0,1
31,94,1492.7375310746831,410.4672893179542,4,10,2,0.9802870392300674,0.09692875290137934,1,0,0,0,0,39.228843547193435,79.28636189963943,977.5782995453588,265.13202557512886,0,0,1,0,0
6,103,4066.331188294979,540.8848433141735,2,2,1,0.8176667157926044,0.12266329991576005,0,0,0,0,0,114.26431526575081,42.181055749789294,3424.9702990866263,255.54962706908668,0,0,1,0,2
33,31,3900.5379013956326,169.15809338043164,2,8,2,0.8972046891440881,0.0382763949465767,0,0,0,0,0,28.01129300436341,62.210332293084996,1888.2770115718827,324.53842939330485,0,0,1,0,0
17,105,2303.9238589019515,467.3122305824867,1,9,2,0.9230707658233503,0.25320924476893836,2,0,0,0,0,117.34188989959382,111.70775181074283,3615.890244297975,107.00558314579028,0,0,1,0,0
14,35,2828.750667519915,371.0938384644162,5,1,1,0.8808936258245466,0.2031133055839941,1,0,0,0,0,46.16152149647881,88.52434851325584,4750.440138361317,436.10732912456285,0,0,1,0,1
30,58,2408.582855075031,800.2480971245766,4,1,1,0.736664742458949,0.06832432386249651,0,0,0,0,0,98.2835099037242,147.56166255535112,2721.9447889134053,44.19245068846295,0,0,1,0,2
177,378,77.46608588233627,2.00254319188692,57,54,3,0.351189871849091,0.1683675366195656,159,27,60,46,43,371.4438416275082,1942.4149479491236,25322.93696111564,4914.089686504355,70,4,6,8,48
17,74,3730.63916333924,533.4170866016518,5,8,2,0.8791330773816594,0.07223575789248671,0,0,0,0,0,46.94324383353206,240.96108364566624,3904.615809372757,410.99070216589797,0,1,1,0,1
